index,transliteration,word
H5443,"savkha’, savkha’","סַבְּכָא, שַׂבְּכָא"
H5444,sivkhai,סִבְכַי
H5445,saval,סָבַל
H5446,seval,סְבַל
H5447,sevel,סֵבֶל
H5448,"sovel, suval","סֹבֶל, סֻבָּל"
H5449,saval,סַבָּל
H5450,sevalah,סְבָלָה
H5451,sivolet,סִבֹּלֶת
H5452,sevar,סְבַר
H5453,sivrayim,סִבְרַיִם
H5454,"savta’, savtah","סַבְתָּא, סַבְתָּה"
H5455,savtekha’,סַבְתְּכָא
H5456,sagad,סָגַד
H5457,segid,סְגִד
H5458,segor,סְגוֹר
H5459,segulah,סְגֻלָּה
H5460,segan,סְגַן
H5461,sagan,סָגָן
H5462,sagar,סָגַר
H5463,segar,סְגַר
H5464,sagrid,סַגְרִיד
H5465,sad,סַד
H5466,sadin,סָדִין
H5467,sedom,סְדֹם
H5468,seder,סֶדֶר
H5469,sahar,סַהַר
H5470,sohar,סֹהַר
H5471,so’,סוֹא
H5472,sug,סוּג
H5473,sug,סוּג
H5474,sugar,סוּגַר
H5475,sod,סוֹד
H5476,sodi,סוֹדִי
H5477,suach,סוּחַ
H5478,suchah,סוּחָה
H5479,sotai,סוֹטַי
H5480,sukh,סוּךְ
H5481,"sumeponeyah, sumefonyah, sifoneya’","סוּמְפּוֹנְיָה, סוּמְפֹּנְיָה, סִיפֹנְיָא"
H5482,"seweneh, seshneah, sewen","סְוֵנֵה, שְׂשׁנֵָה, סְוֵן"
H5483,"sus, sus","סוּס, סֻס"
H5484,susah,סוּסָה
H5485,susi,סוּסִי
H5486,suf,סוּף
H5487,suf,סוּף
H5488,suf,סוּף
H5489,suf,סוּף
H5490,sof,סוֹף
H5491,sof,סוֹף
H5492,sufah,סוּפָה
H5493,"sur, sur","סוּר, שׂוּר"
H5494,sur,סוּר
H5495,sur,סוּר
H5496,sut,סוּת
H5497,sut,סוּת
H5498,sachav,סָחַב
H5499,sechavah,סְחָבָה
H5500,sachah,סָחָה
H5501,sechi,סְחִי
H5502,sachaf,סָחַף
H5503,sachar,סָחַר
H5504,sachar,סַחַר
H5505,sachar,סָחַר
H5506,sechorah,סְחֹרָה
H5507,socherah,סֹחֵרָה
H5508,socheret,סֹחֶרֶת
H5509,"sig, sug","סִיג, סוּג"
H5510,siwan,סִיוָן
H5511,"sichon, sichon","סִיחוֹן, סִיחֹן"
H5512,sin,סִין
H5513,sini,סִינִי
H5514,sinai,סִינַי
H5515,sinim,סִינִים
H5516,sisra’,סִיסְרָא
H5517,"si‘a’, si‘aha’","סִיעָא, סִיעֲהָא"
H5518,"sir, sirah, sirah","סִיר, סִירָה, סִרָה"
H5519,sakh,סָךְ
H5520,sokh,סֹךְ
H5521,sukhah,סֻכָּה
H5522,sikkut,סִכּוּת
H5523,"sukkot, sukhot","סֻכּוֹת, סֻכֹּת"
H5524,sukkot benot,סֻכּוֹת בְּנוֹת
H5525,sukhiy,סֻכִּי
H5526,"sakhakh, sakhakh","סָכַךְ, שָׂכַךְ"
H5527,sekhakhah,סְכָכָה
H5528,sakhal,סָכַל
H5529,sekhel,סֶכֶל
H5530,sakhal,סָכָל
H5531,"sikhlut, sikhlut","סִכְלוּת, שִׂכְלוּת"
H5532,sakhan,סָכַן
H5533,sakhan,סָכַן
H5534,sakhar,סָכַר
H5535,sakhat,סָכַת
H5536,sal,סַל
H5537,sala’,סָלָא
H5538,sila’,סִלָּא
H5539,salad,סָלַד
H5540,seled,סֶלֶד
H5541,salah,סָלָה
H5542,selah,סֶלָה
H5543,"sallu, sallu’, salu’, salay","סַלּוּ, סַלּוּא, סָלוּא, סַלַּי"
H5544,"sillon, sallon","סִלּוֹן, סַלּוֹן"
H5545,salach,סָלַח
H5546,salach,סַלָּח
H5547,selichah,סְלִיחָה
H5548,salkhah,סַלְכָה
H5549,salal,סָלַל
H5550,"solelah, solelah","סֹלְלָה, סוֹלְלָה"
H5551,sulam,סֻלָּם
H5552,salsilah,סַלְסִלָּה
H5553,sela‘,סֶלַע
H5554,sela‘,סֶלַע
H5555,sela‘ hamachleqot,סֶלַע הַמַּחְלְקוֹת
H5556,sol‘am,סָלְעָם
H5557,salaf,סָלַף
H5558,selef,סֶלֶף
H5559,seliq,סְלִק
H5560,solet,סֹלֶת
H5561,sam,סַם
H5562,samgar nevo,סַמְגַּר נְבוֹ
H5563,semadar,סְמָדַר
H5564,samakh,סָמַךְ
H5565,semakhyahu,סְמַכְיָהוּ
H5566,"semel, semel","סֶמֶל, סֵמֶל"
H5567,saman,סָמַן
H5568,samar,סָמַר
H5569,samar,סָמָר
H5570,sena’ah,סְנָאָה
H5571,sanvalat,סַנְבַלַּט
H5572,seneh,סְנֶה
H5573,seneh,סֶנֶה
H5574,"senu’ah, senu’ah","סְנוּאָה, סְנֻאָה"
H5575,sanwer,סַנְוֵר
H5576,sancheriv,סַנְחֵרִיב
H5577,sansin,סַנְסִן
H5578,sansanah,סַנְסַנָּה
H5579,senafiyr,סְנַפִּיר
H5580,sas,סָס
H5581,sismai,סִסְמַי
H5582,sa‘ad,סָעַד
H5583,se‘ad,סְעַד
H5584,sa‘ah,סָעָה
H5585,sa‘if,סָעִיף
H5586,sa‘af,סָעַף
H5587,"sa‘if, sa‘if","סָעִף, שָׂעִף"
H5588,se‘ef,סֵעֵף
H5589,se‘afah,סְעַפָּה
H5590,sa‘ar,סָעַר
H5591,"sa‘ar, se‘arah","סַעַר, סְעָרָה"
H5592,saf,סַף
H5593,saf,סַף
H5594,safad,סָפַד
H5595,safah,סָפָה
H5596,"safach, safach","סָפַח, שָׂפַח"
H5597,safachat,סַפַּחַת
H5598,sifay,סִפַּי
H5599,safiach,סָפִיחַ
H5600,sefinah,סְפִינָה
H5601,safiyr,סַפִּיר
H5602,sefel,סֵפֶל
H5603,safan,סָפַן
H5604,sifun,סִפֻּן
H5605,safaf,סָפַף
H5606,"safaq, safaq","סָפַק, שָׂפַק"
H5607,"sefeq, sefeq","סֵפֶק, שֶׂפֶק"
H5608,safar,סָפַר
H5609,sefar,סְפַר
H5610,sefar,סְפָר
H5611,sefar,סְפָר
H5612,"sefer, sifrah","סֵפֶר, סִפְרָה"
H5613,safer,סָפֵר
H5614,sefarad,סְפָרָד
H5615,seforah,סְפֹרָה
H5616,sefarwi,סְפַרְוִי
H5617,sefarwayim,סְפַרְוַיִם
H5618,soferet,סֹפֶרֶת
H5619,saqal,סָקַל
H5620,sar,סַר
H5621,sarav,סָרָב
H5622,sarval,סַרְבַּל
H5623,sargon,סַרְגּוֹן
H5624,sered,סֶרֶד
H5625,sardiy,סַרְדִּי
H5626,sirah,סִרָה
H5627,sarah,סָרָה
H5628,sarach,סָרַח
H5629,serach,סֶרַח
H5630,siyron,סִיְרֹן
H5631,"saris, saris","סָרִיס, סָרִס"
H5632,sarekh,סָרֵךְ
H5633,seren,סֶרֶן
H5634,sar‘afah,סַרְעַפָּה
H5635,saraf,שָׂרַף
H5636,sarfad,סַרְפָּד
H5637,sarar,סָרַר
H5638,setaw,סְתָו
H5639,setur,סְתוּר
H5640,"satam, satam","סָתַם, שָׂתַם"
H5641,satar,סָתַר
H5642,setar,סְתַר
H5643,"seter, sitrah","סֵתֶר, סִתְרָה"
H5644,sitri,סִתְרִי
H5645,‘av,עָב
H5646,"‘av, ‘ov","עָב, עֹב"
H5647,‘avad,עָבַד
H5648,‘avad,עֲבַד
H5649,‘avad,עֲבַד
H5650,‘eved,עֶבֶד
H5651,‘eved,עֶבֶד
H5652,‘avad,עֲבָד
H5653,‘avda’,עַבְדָּא
H5654,‘oved ’edom,עֹבֵד אֱדוֹם
H5655,‘avde’el,עַבְדְּאֵל
H5656,"‘avodah, ‘avodah","עֲבֹדָה, עֲבוֹדָה"
H5657,‘avudah,עֲבֻדָּה
H5658,‘avdon,עַבְדוֹן
H5659,‘avdut,עַבְדוּת
H5660,‘avdiy,עַבְדִּי
H5661,‘avdi’el,עַבְדִיאֵל
H5662,"‘ovadyah, ‘ovadyahu","עֹבַדְיָה, עֹבַדְיָהוּ"
H5663,‘eved melekh,עֶבֶד מֶלֶךְ
H5664,‘aved nego,עֲבֵד נְגוֹ
H5665,‘aved nego’,עֲבֵד נְגוֹא
H5666,‘avah,עָבָה
H5667,"‘avot, ‘avot","עֲבוֹט, עֲבֹט"
H5668,"‘avur, ‘avur","עָבוּר, עָבֻר"
H5669,‘avur,עָבוּר
H5670,‘avat,עָבַט
H5671,‘avtit,עַבְטִיט
H5672,"‘avi, ‘avi","עֲבִי, עֲבִי"
H5673,‘avidah,עֲבִידָה
H5674,‘avar,עָבַר
H5675,‘avar,עֲבַר
H5676,‘ever,עֵבֶר
H5677,‘ever,עֵבֶר
H5678,‘evrah,עֶבְרָה
H5679,‘avarah,עֲבָרָה
H5680,‘ivri,עִבְרִי
H5681,‘ivri,עִבְרִי
H5682,‘avarim,עֲבָרִים
H5683,‘evron,עֶבְרֹן
H5684,‘evronah,עֶבְרֹנָה
H5685,‘avash,עָבַשׁ
H5686,‘avat,עָבַת
H5687,"‘avot, ‘avot","עָבֹת, עָבוֹת"
H5688,"‘avot, ‘avot, ‘avotah","עֲבֹת, עֲבוֹת, עֲבֹתָה"
H5689,‘agav,עָגַב
H5690,‘egev,עֶגֶב
H5691,‘agavah,עֲגָבָה
H5692,‘ugah,עֻגָּה
H5693,‘agur,עָגוּר
H5694,‘agil,עָגִיל
H5695,‘egel,עֵגֶל
H5696,"‘agol, ‘agol","עָגֹל, עָגוֹל"
H5697,‘eglah,עֶגְלָה
H5698,‘eglah,עֶגְלָה
H5699,‘agalah,עֲגָלָה
H5700,‘eglon,עֶגְלוֹן
H5701,‘agam,עָגַם
H5702,‘agan,עָגַן
H5703,‘ad,עַד
H5704,‘ad,עַד
H5705,‘ad,עַד
H5706,‘ad,עַד
H5707,‘ed,עֵד
H5708,‘ed,עֵד
H5709,"‘ada’, ‘adah","עֲדָא, עֲדָה"
H5710,‘adah,עָדָה
H5711,‘adah,עָדָה
H5712,‘edah,עֵדָה
H5713,‘edah,עֵדָה
H5714,"‘iddo, ‘iddo’, ‘idiy’","עִדּוֹ, עִדּוֹא, עִדִּיא"
H5715,‘edut,עֵדוּת
H5716,‘adi,עֲדִי
H5717,‘adi’el,עֲדִיאֵל
H5718,"‘adayah, ‘adayahu","עֲדָיָה, עֲדָיָהוּ"
H5719,‘adin,עָדִין
H5720,‘adin,עָדִין
H5721,‘adina’,עֲדִינָא
H5723,‘aditayim,עֲדִיתַיִם
H5724,‘adlai,עַדְלַי
H5725,‘adulam,עֲדֻלָּם
H5726,‘adulami,עֲדֻלָּמִי
H5727,‘adan,עָדַן
H5728,"‘aden, ‘adenah","עֲדֶן, עֲדֶנָּה"
H5729,‘eden,עֶדֶן
H5730,"‘eden, ‘ednah","עֵדֶן, עֶדְנָה"
H5731,‘eden,עֵדֶן
H5732,‘idan,עִדָּן
H5733,‘adna’,עַדְנָא
H5734,‘adnah,עַדְנָה
H5735,‘ad‘adah,עֲדְעָדָה
H5736,‘adaf,עָדַף
H5737,‘adar,עָדַר
H5739,‘eder,עֵדֶר
H5740,‘eder,עֵדֶר
H5741,‘adri’el,עַדְרִיאֵל
H5742,‘adash,עָדָשׁ
H5743,‘uv,עוּב
H5744,‘oved,עוֹבֵד
H5745,‘oval,עוֹבָל
H5746,‘ug,עוּג
H5747,‘og,עוֹג
H5748,"‘ugav, ‘ugav","עוּגָב, עֻגָּב"
H5749,‘ud,עוּד
H5750,"‘od, ‘od","עוֹד, עֹד"
H5751,‘od,עוֹד
H5752,"‘oded, ‘oded","עוֹדֵד, עֹדֵד"
H5753,‘awah,עָוָה
H5754,‘awwa,עַוָּה
H5755,"‘iwwah, ‘awwa’","עִוָּה, עַוָּא"
H5756,‘uz,עוּז
H5758,‘iwya’,עִוְיָא
H5759,‘awil,עֲוִיל
H5760,‘awil,עֲוִיל
H5761,‘awwim,עַוִּים
H5762,"‘awit, ‘ayyot, ‘aut","עֲוִית, עַיּוֹת, עַיוּת"
H5763,‘ul,עוּל
H5764,‘ul,עוּל
H5765,‘awal,עָוַל
H5766,"‘ewel, ‘aeewl, ‘awlah, ‘olah, ‘olah","עֶוֶל, עֶֶָול, עַוְלָה, עוֹלָה, עֹלָה"
H5767,‘awwal,עַוָּל
H5768,"‘olel, ‘olal","עוֹלֵל, עֹלָל"
H5769,"‘olam, ‘olam","עוֹלָם, עֹלָם"
H5770,‘awan,עָוַן
H5771,"‘aon, ‘awon","עָוֹן, עָווֹן"
H5772,‘onah,עוֹנָה
H5773,‘aw‘eh,עַוְעֶה
H5774,‘uf,עוּף
H5775,‘of,עוֹף
H5776,‘of,עוֹף
H5777,"‘oferet, ‘oferet","עוֹפֶרֶת, עֹפֶרֶת"
H5778,‘ofai,עוֹפַי
H5779,‘utz,עוּץ
H5780,‘utz,עוּץ
H5781,‘uq,עוּק
H5782,‘ur,עוּר
H5783,‘ur,עוּר
H5784,‘ur,עוּר
H5785,‘or,עוֹר
H5786,‘awar,עָוַר
H5787,‘iwwer,עִוֵּר
H5788,"‘iwwaron, ‘aeewwret","עִוָּרוֹן, עֶֶַוּרֶת"
H5789,‘ush,עוּשׁ
H5790,‘ut,עוּת
H5791,‘awat,עָוַת
H5792,‘awwatah,עַוָּתָה
H5793,‘utai,עוּתַי
H5794,‘az,עַז
H5795,‘ez,עֵז
H5796,‘ez,עֵז
H5797,"‘oz, ‘oz","עֹז, עוֹז"
H5798,"‘uza’, ‘uzah","עֻזָּא, עֻזָּה"
H5799,‘aza’zel,עֲזָאזֵל
H5800,‘azav,עָזַב
H5801,‘izavon,עִזָּבוֹן
H5802,‘azbuq,עַזְבּוּק
H5803,‘azgad,עַזְגָּד
H5804,‘azah,עַזָּה
H5805,‘azuvah,עֲזוּבָה
H5806,‘azuvah,עֲזוּבָה
H5807,‘ezuz,עֱזוּז
H5808,‘izuz,עִזּוּז
H5809,"‘azur, ‘azur","עַזּוּר, עַזֻּר"
H5810,‘azaz,עָזַז
H5811,‘azaz,עָזָז
H5812,‘azazyahu,עֲזַזְיָהוּ
H5813,‘uzi,עֻזִּי
H5814,‘uziya’,עֻזִּיָּא
H5815,‘azi’el,עֲזִיאֵל
H5816,‘uzi’el,עֻזִּיאֵל
H5817,‘azi’eli,עָזִּיאֵלִי
H5818,"‘uziyah, ‘uziyahu","עֻזִּיָּה, עֻזִּיָּהוּ"
H5819,‘aziza’,עֲזִיזָא
H5820,‘azmaeewt,עַזְמֶֶָות
H5821,‘azan,עַזָּן
H5822,‘ozniyah,עָזְנִיָּה
H5823,‘azaq,עָזַק
H5824,‘izqa’,עִזְקָא
H5825,‘azeqah,עֲזֵקָה
H5826,‘azar,עָזַר
H5827,‘ezer,עֶזֶר
H5828,‘ezer,עֵזֶר
H5829,‘ezer,עֵזֶר
H5830,‘ezra’,עֶזְרָא
H5831,‘ezra’,עֶזְרָא
H5832,‘azar’el,עֲזַרְאֵל
H5833,"‘ezrah, ‘ezrat","עֶזְרָה, עֶזְרָת"
H5834,‘ezrah,עֶזְרָה
H5835,‘azarah,עֲזָרָה
H5836,‘ezri,עֶזְרִי
H5837,‘azri’el,עַזְרִיאֵל
H5838,"‘azaryah, ‘azaryahu","עֲזַרְיָה, עֲזַרְיָהוּ"
H5839,‘azaryah,עֲזַרְיָה
H5840,‘azriqam,עַזְרִיקָם
H5841,‘azati,עַזָּתִי
H5842,‘et,עֵט
H5843,‘eta’,עֵטָא
H5844,‘atah,עָטָה
H5845,‘atin,עֲטִין
H5846,‘etishah,עֵטִישָׁה
H5847,‘atalef,עֲטַלֵּף
H5848,‘ataf,עָטַף
H5849,‘atar,עָטַר
H5850,‘atarah,עֲטָרָה
H5851,‘atarah,עֲטָרָה
H5852,"‘atarot, ‘atarot","עֲטָרוֹת, עֲטָרֹת"
H5853,‘atrot ’adar,עַטְרוֹת אַדָּר
H5854,‘atrot beyt yo’av,עַטְרוֹת בֵּית יוֹאָב
H5855,‘atrot shofan,עַטְרוֹת שׁוֹפָן
H5856,‘i,עִי
H5857,‘ai,עַי
H5857a,‘ayya,עַיָּה
H5858,‘eval,עֵיבָל
H5859,‘iyyon,עִיּוֹן
H5860,‘it,עִיט
H5861,‘ayit,עַיִט
H5862,‘etam,עֵיטָם
H5863,‘iyey ha‘avarim,עִיֵּי הָעֲבָרִים
H5864,‘iyiym,עִיִּים
H5865,‘elom,עֵילוֹם
H5866,‘ilai,עִילַי
H5867,"‘eyalm, ‘olam","עֵיָ֦לם, עוֹלָם"
H5868,‘ayam,עֲיָם
H5869,‘ayin,עַיִן
H5870,‘ayin,עַיִן
H5871,‘ayin,עַיִן
H5872,‘en gedi,עֵין גֶּדִי
H5873,‘en ganiym,עֵין גַּנִּים
H5874,"‘en-do’r, ‘en dor, ‘en-dor","עֵין־דֹּאר, עֵין דּוֹר, עֵין־דֹּר"
H5875,‘en haqqore’,עֵין הַקּוֹרֵא
H5876,‘en chadah,עֵין חַדָּה
H5877,‘en chatzor,עֵין חָצוֹר
H5878,‘en charod,עֵין חֲרֹד
H5879,"‘enayim, ‘enam","עֵינַיִם, עֵינָם"
H5880,‘en mishfat,עֵין מִשְׁפָּט
H5881,‘enan,עֵינָן
H5882,‘en ‘eglayim,עֵין עֶגְלַיִם
H5883,‘en rogel,עֵין רֹגֵל
H5884,‘en rimmon,עֵין רִמּוֹן
H5885,‘en shemesh,עֵין שֶׁמֶשׁ
H5886,‘en taniym,עֵין תַּנִּים
H5887,‘en tappuach,עֵין תַּפּוּחַ
H5888,‘ayef,עָיֵף
H5889,‘ayef,עָיֵף
H5890,‘efah,עֵיפָה
H5891,‘efah,עֵיפָה
H5892,"‘ir, ‘ar, ‘ayar","עִיר, עָר, עָיַר"
H5893,‘ir,עִיר
H5894,‘ir,עִיר
H5895,‘ayir,עַיִר
H5896,‘ira’,עִירָא
H5897,‘irad,עִירָד
H5898,‘ir hamelach,עִיר הַמֶּלַח
H5899,‘ir hatmarim,עִיר הַתְּמָרִים
H5900,‘iru,עִירוּ
H5901,‘iri,עִירִי
H5902,‘iram,עִירָם
H5903,"‘erom, ‘erom","עֵירֹם, עֵרֹם"
H5904,‘ir nachash,עִיר נָחָשׁ
H5905,‘ir shemesh,עִיר שֶׁמֶשׁ
H5906,"‘ashi, ‘ash","עַישִׁ, עָשׁ"
H5907,‘akhbor,עַכְבּוֹר
H5908,‘akhavish,עַכָּבִישׁ
H5909,‘akhvar,עַכְבָּר
H5910,‘akko,עַכּוֹ
H5911,‘akhor,עָכוֹר
H5912,‘akhan,עָכָן
H5913,‘akhas,עָכַס
H5914,‘ekhes,עֶכֶס
H5915,‘akhsah,עַכְסָה
H5916,‘akhar,עָכַר
H5917,‘akhar,עָכָר
H5918,‘okhran,עָכְרָן
H5919,‘akhshuv,עַכְשׁוּב
H5920,‘al,עַל
H5921,‘al,עַל
H5922,‘al,עַל
H5923,"‘ol, ‘ol","עֹל, עוֹל"
H5924,‘ela’,עֵלָּא
H5925,‘ula’,עֻלָּא
H5926,‘ileg,עִלֵּג
H5927,‘alah,עָלָה
H5928,‘alah,עֲלָה
H5929,‘aleh,עָלֶה
H5930,"‘olah, ‘olah","עֹלָה, עוֹלָה"
H5931,‘ilah,עִלָּה
H5932,‘alwah,עַלְוָה
H5933,"‘alwah, ‘alyah","עַלְוָה, עַלְיָה"
H5934,‘alun,עָלוּן
H5935,"‘alwan, ‘alyan","עַלְוָן, עַלְיָן"
H5936,‘aluqah,עֲלוּקָה
H5937,‘alaz,עָלַז
H5938,‘alez,עָלֵז
H5939,‘alatah,עֲלָטָה
H5940,‘eli,עֱלִי
H5941,‘eli,עֵלִי
H5942,‘iliy,עִלִּי
H5943,‘ilay,עִלַּי
H5944,‘aliyah,עֲלִיָּה
H5945,‘elyon,עֶלְיוֹן
H5946,‘elyon,עֶלְיוֹן
H5947,‘aliyz,עַלִּיז
H5948,‘alil,עֲלִיל
H5949,"‘alilah, ‘alilah","עֲלִילָה, עֲלִלָה"
H5950,‘aliliyah,עֲלִילִיָּה
H5951,‘alitzut,עֲלִיצוּת
H5952,‘aliyt,עַלִּית
H5953,‘alal,עָלַל
H5954,‘alal,עֲלַל
H5955,‘olelah,עֹלֵלָה
H5956,‘alam,עָלַם
H5957,‘alam,עָלַם
H5958,‘elem,עֶלֶם
H5959,‘almah,עַלְמָה
H5960,‘almon,עַלְמוֹן
H5961,‘alamot,עֲלָמוֹת
H5962,‘almi,עַלְמִי
H5963,‘almon divlataymah,עַלְמֹן דִּבְלָתָיְמָה
H5964,‘alemet,עָלֶמֶת
H5965,a‘las,ָ֦עלַס
H5966,‘ala‘,עָלַע
H5967,‘ala‘,עֲלַע
H5968,‘alaf,עָלַף
H5969,‘ulfeh,עֻלְפֶּה
H5970,‘alatz,עָלַץ
H5971,‘am,עַם
H5972,‘am,עַם
H5973,‘im,עִם
H5974,‘im,עִם
H5975,‘amad,עָמַד
H5976,‘amad,עָמַד
H5977,‘omed,עֹמֶד
H5978,‘imad,עִמָּד
H5979,‘emdah,עֶמְדָּה
H5980,‘umah,עֻמָּה
H5981,‘umah,עֻמָּה
H5982,"‘ammud, ‘amud","עַמּוּד, עַמֻּד"
H5983,‘ammon,עַמּוֹן
H5984,‘ammoni,עַמּוֹנִי
H5986,‘amos,עָמוֹס
H5987,‘amoq,עָמוֹק
H5988,‘amiy’el,עַמִּיאֵל
H5989,‘amiyhud,עַמִּיהוּד
H5990,‘amiyzavah,עַמִּיזָבָה
H5991,‘amiychur,עַמִּיחוּר
H5992,‘amiynadav,עַמִּינָדָב
H5994,‘amiq,עֲמִיק
H5995,‘amir,עָמִיר
H5996,‘amiyshaday,עַמִּישַׁדַּי
H5997,‘amit,עָמִית
H5998,‘amal,עָמַל
H5999,‘amal,עָמָל
H6000,‘amal,עָמָל
H6001,‘amel,עָמֵל
H6002,‘amaleq,עֲמָלֵק
H6003,‘amaleqi,עֲמָלֵקִי
H6004,‘amam,עָמַם
H6005,‘imanu’el,עִמָּנוּאֵל
H6006,"‘amas, ‘amas","עָמַס, עָמַשׂ"
H6007,‘amasyah,עֲמַסְיָה
H6008,‘am‘ad,עַמְעָד
H6009,‘amaq,עָמַק
H6010,‘emaq,עֶמַק
H6011,‘omeq,עֹמֶק
H6012,‘ameq,עָמֵק
H6013,‘amoq,עָמֹק
H6014,‘amar,עָמַר
H6015,‘amar,עֲמַר
H6016,‘omer,עֹמֶר
H6017,‘amorah,עֲמֹרָה
H6018,‘omri,עָמְרִי
H6019,‘amram,עַמְרָם
H6020,‘amrami,עַמְרָמִי
H6021,‘amasa’,עֲמָשָׂא
H6022,‘amasai,עֲמָשַׂי
H6023,‘amashsai,עֲמַשְׁסַי
H6024,‘anav,עֲנָב
H6025,‘enav,עֵנָב
H6026,‘anag,עָנַג
H6027,‘oneg,עֹנֶג
H6028,‘ang,עָ֑נג
H6029,‘anad,עָנַד
H6030,‘anah,עָנָה
H6031,‘anah,עָנָה
H6032,‘anah,עֲנָה
H6033,‘anah,עֲנָה
H6034,‘anah,עֲנָה
H6035,"‘anaw, ‘anaw","עָנָו, עָנָיו"
H6036,‘anuv,עָנוּב
H6037,‘anwah,עַנְוָה
H6038,‘anawah,עֲנָוָה
H6039,‘enut,עֱנוּת
H6040,‘ani,עֲנִי
H6041,‘ani,עָנִי
H6042,‘uniy,עֻנִּי
H6043,‘anayah,עֲנָיָה
H6044,‘anim,עָנִים
H6045,‘inyan,עִנְיָן
H6046,‘anem,עָנֵם
H6047,‘anamim,עֲנָמִם
H6048,‘anamelekh,עֲנַמֶּלֶךְ
H6049,‘anan,עָנַן
H6050,‘anan,עֲנַן
H6051,‘anan,עָנָן
H6052,‘anan,עָנָן
H6053,‘ananah,עֲנָנָה
H6054,‘anani,עֲנָנִי
H6055,‘ananyah,עֲנַנְיָה
H6056,"‘anaf, ‘enef","עֲנַף, עֶנֶף"
H6057,‘anaf,עָנָף
H6058,‘anef,עָנֵף
H6059,‘anaq,עָנַק
H6060,‘anaq,עָנָק
H6061,‘anaq,עָנָק
H6062,‘anaqi,עֲנָקִי
H6063,‘aner,עָנֵר
H6064,‘anash,עָנַשׁ
H6065,‘anash,עֲנַשׁ
H6066,‘onesh,עֹנֶשׁ
H6067,‘anat,עֲנָת
H6068,‘anatot,עֲנָתוֹת
H6069,"‘antoti, ‘antoti","עַנְתֹתִי, עַנְּתוֹתִי"
H6070,‘antotiyy,עַנְתֹתִיּה
H6071,‘asis,עָסִיס
H6072,‘asas,עָסַס
H6073,‘afe’,עֲפֶא
H6074,‘afi,עֲפִי
H6075,‘afal,עָפַל
H6076,‘ofel,עֹפֶל
H6077,‘ofel,עֹפֶל
H6078,‘afni,עָפְנִי
H6079,‘af‘af,עַפְעַף
H6080,‘afar,עָפַר
H6081,‘efer,עֵפֶר
H6082,‘ofer,עֹפֶר
H6083,‘afar,עָפָר
H6084,‘ofrah,עָפְרָה
H6085,‘efron,עֶפְרוֹן
H6086,‘etz,עֵץ
H6087,‘atzav,עָצַב
H6088,‘atzav,עֲצַב
H6089,‘etzev,עֶצֶב
H6090,‘otzev,עֹצֶב
H6091,‘atzav,עָצָב
H6092,‘atzev,עָצֵב
H6093,‘itzavon,עִצָּבוֹן
H6094,‘atzevet,עַצֶּבֶת
H6095,‘atzah,עָצָה
H6096,‘atzeh,עָצֶה
H6097,‘etzah,עֵצָה
H6098,‘etzah,עֵצָה
H6099,"‘atzum, ‘atzum","עָצוּם, עָצֻם"
H6100,"‘etzyon gever, ‘etzn","עֶצְיוֹן גֶּבֶר, עֶצְ֑ין"
H6101,‘atzal,עָצַל
H6102,‘atzel,עָצֵל
H6103,‘atzlah,עַצְלָה
H6104,‘atzlut,עַצְלוּת
H6105,‘atzam,עָצַם
H6106,‘etzem,עֶצֶם
H6107,‘etzem,עֶצֶם
H6108,‘otzem,עֹצֶם
H6109,‘otzmah,עָצְמָה
H6110,‘atzumah,עַצֻּמָה
H6111,"‘atzmon, ‘atzmon","עַצְמוֹן, עַצְמֹן"
H6113,‘atzar,עָצַר
H6115,‘otzer,עֹצֵר
H6116,"‘atzarah, ‘atzeret","עֲצָרָה, עֲצֶרֶת"
H6117,‘aqav,עָקַב
H6118,‘eqev,עֵקֶב
H6119,"‘aqev, ‘iqvah","עָקֵב, עִקְּבָה"
H6120,‘aqev,עָקֵב
H6121,‘aqov,עָקֹב
H6122,‘oqvah,עָקְבָה
H6123,‘aqad,עָקַד
H6124,‘aqod,עָקֹד
H6125,‘aqah,עָקָה
H6126,‘aqquv,עַקּוּב
H6127,‘aqal,עָקַל
H6128,‘aqalqal,עֲקַלְקַל
H6129,‘aqalaton,עֲקַלָּתוֹן
H6130,‘aqan,עָקָן
H6131,‘aqar,עָקַר
H6132,‘aqar,עֲקַר
H6133,‘eqer,עֵקֶר
H6134,‘eqer,עֵקֶר
H6135,‘aqar,עָקָר
H6136,‘iqar,עִקַּר
H6137,‘aqrav,עַקְרָב
H6138,‘eqron,עֶקְרוֹן
H6139,"‘eqroni, ‘eqroni","עֶקְרוֹנִי, עֶקְרֹנִי"
